kit_code,id_sensor,id_parameter,value,created_at
AIRQ001,SCD30,CO2,1658.15,2025-08-12 10:32:17
AIRQ001,ENVIRO,TEMP,23.72,2025-08-12 10:32:24
AIRQ001,ENVIRO,HUM,66.32,2025-08-12 10:32:24
AIRQ001,ENVIRO,PRES,1007.26,2025-08-12 10:32:24
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:32:24
AIRQ001,DHT22,TEMP,21.35,2025-08-12 10:32:41
AIRQ001,DHT22,HUM,79.2,2025-08-12 10:32:41
AIRQ001,SCD30,TEMP,24.35,2025-08-12 10:33:18
AIRQ001,SCD30,HUM,74.01,2025-08-12 10:33:18
AIRQ001,SCD30,CO2,1670.14,2025-08-12 10:33:18
AIRQ001,PMS5003,PM1,4.7,2025-08-12 10:33:23
AIRQ001,PMS5003,PM25,6.64,2025-08-12 10:33:23
AIRQ001,PMS5003,PM10,6.8,2025-08-12 10:33:23
AIRQ001,PMS5003,UM03,851.32,2025-08-12 10:33:23
AIRQ001,PMS5003,UM05,245.75,2025-08-12 10:33:23
AIRQ001,PMS5003,UM1,36.48,2025-08-12 10:33:23
AIRQ001,PMS5003,UM25,0.68,2025-08-12 10:33:23
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:33:23
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:33:23
AIRQ001,ENVIRO,TEMP,23.38,2025-08-12 10:33:25
AIRQ001,ENVIRO,HUM,66.4,2025-08-12 10:33:25
AIRQ001,ENVIRO,PRES,1007.26,2025-08-12 10:33:25
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:33:25
AIRQ001,DHT22,TEMP,21.45,2025-08-12 10:33:43
AIRQ001,DHT22,HUM,79.1,2025-08-12 10:33:43
AIRQ001,SCD30,TEMP,24.4,2025-08-12 10:34:19
AIRQ001,SCD30,HUM,73.6,2025-08-12 10:34:19
AIRQ001,SCD30,CO2,1678.61,2025-08-12 10:34:19
AIRQ001,ENVIRO,TEMP,23.76,2025-08-12 10:34:26
AIRQ001,ENVIRO,HUM,66.14,2025-08-12 10:34:26
AIRQ001,ENVIRO,PRES,1007.24,2025-08-12 10:34:26
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:34:26
AIRQ001,DHT22,TEMP,21.45,2025-08-12 10:34:44
AIRQ001,DHT22,HUM,78.9,2025-08-12 10:34:44
AIRQ001,PMS5003,PM1,5.18,2025-08-12 10:35:04
AIRQ001,PMS5003,PM25,6.93,2025-08-12 10:35:04
AIRQ001,PMS5003,PM10,7.2,2025-08-12 10:35:04
AIRQ001,PMS5003,UM03,865.64,2025-08-12 10:35:04
AIRQ001,PMS5003,UM05,259.91,2025-08-12 10:35:04
AIRQ001,PMS5003,UM1,36.18,2025-08-12 10:35:04
AIRQ001,PMS5003,UM25,1.05,2025-08-12 10:35:04
AIRQ001,PMS5003,UM5,0.36,2025-08-12 10:35:04
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:35:04
AIRQ001,SCD30,TEMP,24.4,2025-08-12 10:35:20
AIRQ001,SCD30,HUM,72.94,2025-08-12 10:35:20
AIRQ001,SCD30,CO2,1683.34,2025-08-12 10:35:20
AIRQ001,ENVIRO,TEMP,23.89,2025-08-12 10:35:27
AIRQ001,ENVIRO,HUM,65.79,2025-08-12 10:35:27
AIRQ001,ENVIRO,PRES,1007.29,2025-08-12 10:35:27
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:35:27
AIRQ001,DHT22,TEMP,21.45,2025-08-12 10:35:45
AIRQ001,DHT22,HUM,78.9,2025-08-12 10:35:45
AIRQ001,SCD30,TEMP,24.42,2025-08-12 10:36:21
AIRQ001,SCD30,HUM,73.31,2025-08-12 10:36:21
AIRQ001,SCD30,CO2,1683.52,2025-08-12 10:36:21
AIRQ001,ENVIRO,TEMP,24.19,2025-08-12 10:36:28
AIRQ001,ENVIRO,HUM,65.74,2025-08-12 10:36:28
AIRQ001,ENVIRO,PRES,1007.3,2025-08-12 10:36:28
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:36:28
AIRQ001,PMS5003,PM1,4.73,2025-08-12 10:36:46
AIRQ001,PMS5003,PM25,7.11,2025-08-12 10:36:46
AIRQ001,PMS5003,PM10,7.48,2025-08-12 10:36:46
AIRQ001,PMS5003,UM03,767.73,2025-08-12 10:36:46
AIRQ001,PMS5003,UM05,231.68,2025-08-12 10:36:46
AIRQ001,PMS5003,UM1,42.86,2025-08-12 10:36:46
AIRQ001,PMS5003,UM25,0.93,2025-08-12 10:36:46
AIRQ001,PMS5003,UM5,0.18,2025-08-12 10:36:46
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:36:46
AIRQ001,DHT22,TEMP,21.45,2025-08-12 10:36:46
AIRQ001,DHT22,HUM,78.7,2025-08-12 10:36:46
AIRQ001,SCD30,TEMP,24.35,2025-08-12 10:37:22
AIRQ001,SCD30,HUM,73.48,2025-08-12 10:37:22
AIRQ001,SCD30,CO2,1688.43,2025-08-12 10:37:22
AIRQ001,ENVIRO,TEMP,23.82,2025-08-12 10:37:29
AIRQ001,ENVIRO,HUM,65.77,2025-08-12 10:37:29
AIRQ001,ENVIRO,PRES,1007.3,2025-08-12 10:37:29
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:37:29
AIRQ001,DHT22,TEMP,21.65,2025-08-12 10:37:48
AIRQ001,DHT22,HUM,78.6,2025-08-12 10:37:48
AIRQ001,SCD30,TEMP,24.52,2025-08-12 10:38:23
AIRQ001,SCD30,HUM,72.77,2025-08-12 10:38:23
AIRQ001,SCD30,CO2,1694.99,2025-08-12 10:38:23
AIRQ001,PMS5003,PM1,3.61,2025-08-12 10:38:28
AIRQ001,PMS5003,PM25,5.73,2025-08-12 10:38:28
AIRQ001,PMS5003,PM10,6.07,2025-08-12 10:38:28
AIRQ001,PMS5003,UM03,692.18,2025-08-12 10:38:28
AIRQ001,PMS5003,UM05,217.89,2025-08-12 10:38:28
AIRQ001,PMS5003,UM1,23.86,2025-08-12 10:38:28
AIRQ001,PMS5003,UM25,2.11,2025-08-12 10:38:28
AIRQ001,PMS5003,UM5,0.2,2025-08-12 10:38:28
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:38:28
AIRQ001,ENVIRO,TEMP,23.99,2025-08-12 10:38:30
AIRQ001,ENVIRO,HUM,65.51,2025-08-12 10:38:30
AIRQ001,ENVIRO,PRES,1007.28,2025-08-12 10:38:30
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:38:30
AIRQ001,DHT22,TEMP,21.75,2025-08-12 10:38:49
AIRQ001,DHT22,HUM,78.5,2025-08-12 10:38:49
AIRQ001,SCD30,TEMP,24.51,2025-08-12 10:39:24
AIRQ001,SCD30,HUM,73.38,2025-08-12 10:39:24
AIRQ001,SCD30,CO2,1701.26,2025-08-12 10:39:24
AIRQ001,ENVIRO,TEMP,24.13,2025-08-12 10:39:31
AIRQ001,ENVIRO,HUM,65.5,2025-08-12 10:39:31
AIRQ001,ENVIRO,PRES,1007.3,2025-08-12 10:39:31
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:39:31
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:39:50
AIRQ001,DHT22,HUM,78.2,2025-08-12 10:39:50
AIRQ001,PMS5003,PM1,4.84,2025-08-12 10:40:09
AIRQ001,PMS5003,PM25,7.11,2025-08-12 10:40:09
AIRQ001,PMS5003,PM10,7.11,2025-08-12 10:40:09
AIRQ001,PMS5003,UM03,848.52,2025-08-12 10:40:09
AIRQ001,PMS5003,UM05,253.86,2025-08-12 10:40:09
AIRQ001,PMS5003,UM1,50.18,2025-08-12 10:40:09
AIRQ001,PMS5003,UM25,1.45,2025-08-12 10:40:09
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:40:09
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:40:09
AIRQ001,SCD30,TEMP,24.65,2025-08-12 10:40:25
AIRQ001,SCD30,HUM,71.86,2025-08-12 10:40:25
AIRQ001,SCD30,CO2,1697.94,2025-08-12 10:40:25
AIRQ001,ENVIRO,TEMP,24.28,2025-08-12 10:40:32
AIRQ001,ENVIRO,HUM,65.01,2025-08-12 10:40:32
AIRQ001,ENVIRO,PRES,1007.3,2025-08-12 10:40:32
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:40:32
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:40:51
AIRQ001,DHT22,HUM,78.0,2025-08-12 10:40:51
AIRQ001,SCD30,TEMP,24.68,2025-08-12 10:41:26
AIRQ001,SCD30,HUM,71.54,2025-08-12 10:41:26
AIRQ001,SCD30,CO2,1697.91,2025-08-12 10:41:26
AIRQ001,ENVIRO,TEMP,24.11,2025-08-12 10:41:33
AIRQ001,ENVIRO,HUM,64.77,2025-08-12 10:41:33
AIRQ001,ENVIRO,PRES,1007.29,2025-08-12 10:41:33
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:41:33
AIRQ001,PMS5003,PM1,5.43,2025-08-12 10:41:51
AIRQ001,PMS5003,PM25,7.89,2025-08-12 10:41:51
AIRQ001,PMS5003,PM10,8.2,2025-08-12 10:41:51
AIRQ001,PMS5003,UM03,947.39,2025-08-12 10:41:51
AIRQ001,PMS5003,UM05,277.95,2025-08-12 10:41:51
AIRQ001,PMS5003,UM1,50.55,2025-08-12 10:41:51
AIRQ001,PMS5003,UM25,2.73,2025-08-12 10:41:51
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:41:51
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:41:51
AIRQ001,DHT22,TEMP,21.75,2025-08-12 10:41:53
AIRQ001,DHT22,HUM,77.9,2025-08-12 10:41:53
AIRQ001,SCD30,TEMP,24.68,2025-08-12 10:42:27
AIRQ001,SCD30,HUM,71.53,2025-08-12 10:42:27
AIRQ001,SCD30,CO2,1694.46,2025-08-12 10:42:27
AIRQ001,ENVIRO,TEMP,24.33,2025-08-12 10:42:34
AIRQ001,ENVIRO,HUM,64.84,2025-08-12 10:42:34
AIRQ001,ENVIRO,PRES,1007.29,2025-08-12 10:42:34
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:42:34
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:42:54
AIRQ001,DHT22,HUM,77.8,2025-08-12 10:42:54
AIRQ001,SCD30,TEMP,24.71,2025-08-12 10:43:28
AIRQ001,SCD30,HUM,71.11,2025-08-12 10:43:28
AIRQ001,SCD30,CO2,1686.39,2025-08-12 10:43:28
AIRQ001,PMS5003,PM1,3.75,2025-08-12 10:43:33
AIRQ001,PMS5003,PM25,5.61,2025-08-12 10:43:33
AIRQ001,PMS5003,PM10,6.0,2025-08-12 10:43:33
AIRQ001,PMS5003,UM03,687.82,2025-08-12 10:43:33
AIRQ001,PMS5003,UM05,208.27,2025-08-12 10:43:33
AIRQ001,PMS5003,UM1,31.64,2025-08-12 10:43:33
AIRQ001,PMS5003,UM25,2.32,2025-08-12 10:43:33
AIRQ001,PMS5003,UM5,0.43,2025-08-12 10:43:33
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:43:33
AIRQ001,ENVIRO,TEMP,23.99,2025-08-12 10:43:35
AIRQ001,ENVIRO,HUM,64.62,2025-08-12 10:43:35
AIRQ001,ENVIRO,PRES,1007.31,2025-08-12 10:43:35
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:43:35
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:43:55
AIRQ001,DHT22,HUM,77.7,2025-08-12 10:43:55
AIRQ001,SCD30,TEMP,24.75,2025-08-12 10:44:29
AIRQ001,SCD30,HUM,70.94,2025-08-12 10:44:29
AIRQ001,SCD30,CO2,1685.77,2025-08-12 10:44:29
AIRQ001,ENVIRO,TEMP,24.49,2025-08-12 10:44:36
AIRQ001,ENVIRO,HUM,64.46,2025-08-12 10:44:36
AIRQ001,ENVIRO,PRES,1007.28,2025-08-12 10:44:36
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:44:36
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:44:57
AIRQ001,DHT22,HUM,77.6,2025-08-12 10:44:57
AIRQ001,PMS5003,PM1,3.77,2025-08-12 10:45:14
AIRQ001,PMS5003,PM25,5.64,2025-08-12 10:45:14
AIRQ001,PMS5003,PM10,6.27,2025-08-12 10:45:14
AIRQ001,PMS5003,UM03,669.82,2025-08-12 10:45:14
AIRQ001,PMS5003,UM05,216.77,2025-08-12 10:45:14
AIRQ001,PMS5003,UM1,38.68,2025-08-12 10:45:14
AIRQ001,PMS5003,UM25,1.43,2025-08-12 10:45:14
AIRQ001,PMS5003,UM5,0.82,2025-08-12 10:45:14
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:45:14
AIRQ001,SCD30,TEMP,24.77,2025-08-12 10:45:30
AIRQ001,SCD30,HUM,70.74,2025-08-12 10:45:30
AIRQ001,SCD30,CO2,1682.91,2025-08-12 10:45:30
AIRQ001,ENVIRO,TEMP,24.32,2025-08-12 10:45:37
AIRQ001,ENVIRO,HUM,64.39,2025-08-12 10:45:37
AIRQ001,ENVIRO,PRES,1007.28,2025-08-12 10:45:37
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:45:37
AIRQ001,DHT22,TEMP,21.75,2025-08-12 10:45:58
AIRQ001,DHT22,HUM,77.6,2025-08-12 10:45:58
AIRQ001,SCD30,TEMP,24.8,2025-08-12 10:46:31
AIRQ001,SCD30,HUM,70.61,2025-08-12 10:46:31
AIRQ001,SCD30,CO2,1683.02,2025-08-12 10:46:31
AIRQ001,ENVIRO,TEMP,24.35,2025-08-12 10:46:38
AIRQ001,ENVIRO,HUM,64.28,2025-08-12 10:46:38
AIRQ001,ENVIRO,PRES,1007.29,2025-08-12 10:46:38
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:46:38
AIRQ001,PMS5003,PM1,4.36,2025-08-12 10:46:56
AIRQ001,PMS5003,PM25,6.57,2025-08-12 10:46:56
AIRQ001,PMS5003,PM10,6.57,2025-08-12 10:46:56
AIRQ001,PMS5003,UM03,814.09,2025-08-12 10:46:56
AIRQ001,PMS5003,UM05,238.66,2025-08-12 10:46:56
AIRQ001,PMS5003,UM1,36.05,2025-08-12 10:46:56
AIRQ001,PMS5003,UM25,1.0,2025-08-12 10:46:56
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:46:56
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:46:56
AIRQ001,DHT22,TEMP,21.75,2025-08-12 10:46:59
AIRQ001,DHT22,HUM,77.5,2025-08-12 10:46:59
AIRQ001,SCD30,TEMP,24.82,2025-08-12 10:47:32
AIRQ001,SCD30,HUM,70.57,2025-08-12 10:47:32
AIRQ001,SCD30,CO2,1682.24,2025-08-12 10:47:32
AIRQ001,ENVIRO,TEMP,24.83,2025-08-12 10:47:39
AIRQ001,ENVIRO,HUM,64.21,2025-08-12 10:47:39
AIRQ001,ENVIRO,PRES,1007.3,2025-08-12 10:47:39
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:47:39
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:48:00
AIRQ001,DHT22,HUM,77.4,2025-08-12 10:48:00
AIRQ001,SCD30,TEMP,24.8,2025-08-12 10:48:33
AIRQ001,SCD30,HUM,70.45,2025-08-12 10:48:33
AIRQ001,SCD30,CO2,1680.42,2025-08-12 10:48:33
AIRQ001,PMS5003,PM1,4.77,2025-08-12 10:48:38
AIRQ001,PMS5003,PM25,6.89,2025-08-12 10:48:38
AIRQ001,PMS5003,PM10,6.95,2025-08-12 10:48:38
AIRQ001,PMS5003,UM03,860.86,2025-08-12 10:48:38
AIRQ001,PMS5003,UM05,246.39,2025-08-12 10:48:38
AIRQ001,PMS5003,UM1,46.95,2025-08-12 10:48:38
AIRQ001,PMS5003,UM25,0.5,2025-08-12 10:48:38
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:48:38
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:48:38
AIRQ001,ENVIRO,TEMP,23.99,2025-08-12 10:48:40
AIRQ001,ENVIRO,HUM,64.16,2025-08-12 10:48:40
AIRQ001,ENVIRO,PRES,1007.28,2025-08-12 10:48:40
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:48:40
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:49:02
AIRQ001,DHT22,HUM,77.3,2025-08-12 10:49:02
AIRQ001,SCD30,TEMP,24.82,2025-08-12 10:49:35
AIRQ001,SCD30,HUM,70.22,2025-08-12 10:49:35
AIRQ001,SCD30,CO2,1674.44,2025-08-12 10:49:35
AIRQ001,ENVIRO,TEMP,24.91,2025-08-12 10:49:41
AIRQ001,ENVIRO,HUM,64.04,2025-08-12 10:49:41
AIRQ001,ENVIRO,PRES,1007.28,2025-08-12 10:49:41
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:49:41
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:50:03
AIRQ001,DHT22,HUM,77.2,2025-08-12 10:50:03
AIRQ001,PMS5003,PM1,4.16,2025-08-12 10:50:19
AIRQ001,PMS5003,PM25,6.61,2025-08-12 10:50:19
AIRQ001,PMS5003,PM10,6.7,2025-08-12 10:50:19
AIRQ001,PMS5003,UM03,812.59,2025-08-12 10:50:19
AIRQ001,PMS5003,UM05,239.41,2025-08-12 10:50:19
AIRQ001,PMS5003,UM1,50.05,2025-08-12 10:50:19
AIRQ001,PMS5003,UM25,0.77,2025-08-12 10:50:19
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:50:19
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:50:19
AIRQ001,SCD30,TEMP,24.83,2025-08-12 10:50:36
AIRQ001,SCD30,HUM,69.89,2025-08-12 10:50:36
AIRQ001,SCD30,CO2,1674.11,2025-08-12 10:50:36
AIRQ001,ENVIRO,TEMP,24.77,2025-08-12 10:50:42
AIRQ001,ENVIRO,HUM,63.8,2025-08-12 10:50:42
AIRQ001,ENVIRO,PRES,1007.26,2025-08-12 10:50:42
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:50:42
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:51:04
AIRQ001,DHT22,HUM,77.2,2025-08-12 10:51:04
AIRQ001,SCD30,TEMP,24.88,2025-08-12 10:51:37
AIRQ001,SCD30,HUM,69.76,2025-08-12 10:51:37
AIRQ001,SCD30,CO2,1670.31,2025-08-12 10:51:37
AIRQ001,ENVIRO,TEMP,24.72,2025-08-12 10:51:43
AIRQ001,ENVIRO,HUM,63.78,2025-08-12 10:51:43
AIRQ001,ENVIRO,PRES,1007.25,2025-08-12 10:51:43
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:51:43
AIRQ001,PMS5003,PM1,4.93,2025-08-12 10:52:01
AIRQ001,PMS5003,PM25,7.61,2025-08-12 10:52:01
AIRQ001,PMS5003,PM10,8.27,2025-08-12 10:52:01
AIRQ001,PMS5003,UM03,907.84,2025-08-12 10:52:01
AIRQ001,PMS5003,UM05,264.34,2025-08-12 10:52:01
AIRQ001,PMS5003,UM1,49.82,2025-08-12 10:52:01
AIRQ001,PMS5003,UM25,4.64,2025-08-12 10:52:01
AIRQ001,PMS5003,UM5,1.11,2025-08-12 10:52:01
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:52:01
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:52:05
AIRQ001,DHT22,HUM,77.2,2025-08-12 10:52:05
AIRQ001,SCD30,TEMP,24.83,2025-08-12 10:52:38
AIRQ001,SCD30,HUM,69.64,2025-08-12 10:52:38
AIRQ001,SCD30,CO2,1669.08,2025-08-12 10:52:38
AIRQ001,ENVIRO,TEMP,24.47,2025-08-12 10:52:44
AIRQ001,ENVIRO,HUM,63.81,2025-08-12 10:52:44
AIRQ001,ENVIRO,PRES,1007.24,2025-08-12 10:52:44
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:52:44
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:53:07
AIRQ001,DHT22,HUM,77.1,2025-08-12 10:53:07
AIRQ001,SCD30,TEMP,24.86,2025-08-12 10:53:39
AIRQ001,SCD30,HUM,69.52,2025-08-12 10:53:39
AIRQ001,SCD30,CO2,1668.65,2025-08-12 10:53:39
AIRQ001,PMS5003,PM1,4.5,2025-08-12 10:53:43
AIRQ001,PMS5003,PM25,6.68,2025-08-12 10:53:43
AIRQ001,PMS5003,PM10,6.89,2025-08-12 10:53:43
AIRQ001,PMS5003,UM03,856.7,2025-08-12 10:53:43
AIRQ001,PMS5003,UM05,243.07,2025-08-12 10:53:43
AIRQ001,PMS5003,UM1,46.91,2025-08-12 10:53:43
AIRQ001,PMS5003,UM25,1.84,2025-08-12 10:53:43
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:53:43
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:53:43
AIRQ001,ENVIRO,TEMP,24.53,2025-08-12 10:53:45
AIRQ001,ENVIRO,HUM,63.71,2025-08-12 10:53:45
AIRQ001,ENVIRO,PRES,1007.21,2025-08-12 10:53:45
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:53:45
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:54:08
AIRQ001,DHT22,HUM,77.0,2025-08-12 10:54:08
AIRQ001,SCD30,TEMP,24.89,2025-08-12 10:54:40
AIRQ001,SCD30,HUM,69.55,2025-08-12 10:54:40
AIRQ001,SCD30,CO2,1662.84,2025-08-12 10:54:40
AIRQ001,ENVIRO,TEMP,24.39,2025-08-12 10:54:46
AIRQ001,ENVIRO,HUM,63.61,2025-08-12 10:54:46
AIRQ001,ENVIRO,PRES,1007.19,2025-08-12 10:54:46
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:54:46
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:55:09
AIRQ001,DHT22,HUM,76.9,2025-08-12 10:55:09
AIRQ001,PMS5003,PM1,4.57,2025-08-12 10:55:24
AIRQ001,PMS5003,PM25,6.77,2025-08-12 10:55:24
AIRQ001,PMS5003,PM10,6.77,2025-08-12 10:55:24
AIRQ001,PMS5003,UM03,840.95,2025-08-12 10:55:24
AIRQ001,PMS5003,UM05,242.36,2025-08-12 10:55:24
AIRQ001,PMS5003,UM1,48.23,2025-08-12 10:55:24
AIRQ001,PMS5003,UM25,1.27,2025-08-12 10:55:24
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:55:24
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:55:24
AIRQ001,SCD30,TEMP,24.91,2025-08-12 10:55:41
AIRQ001,SCD30,HUM,69.39,2025-08-12 10:55:41
AIRQ001,SCD30,CO2,1658.37,2025-08-12 10:55:41
AIRQ001,ENVIRO,TEMP,25.06,2025-08-12 10:55:47
AIRQ001,ENVIRO,HUM,63.53,2025-08-12 10:55:47
AIRQ001,ENVIRO,PRES,1007.21,2025-08-12 10:55:47
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:55:47
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:56:11
AIRQ001,DHT22,HUM,76.9,2025-08-12 10:56:11
AIRQ001,SCD30,TEMP,24.91,2025-08-12 10:56:42
AIRQ001,SCD30,HUM,69.0,2025-08-12 10:56:42
AIRQ001,SCD30,CO2,1652.91,2025-08-12 10:56:42
AIRQ001,ENVIRO,TEMP,24.01,2025-08-12 10:56:48
AIRQ001,ENVIRO,HUM,63.44,2025-08-12 10:56:48
AIRQ001,ENVIRO,PRES,1007.23,2025-08-12 10:56:48
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:56:48
AIRQ001,PMS5003,PM1,3.39,2025-08-12 10:57:06
AIRQ001,PMS5003,PM25,5.0,2025-08-12 10:57:06
AIRQ001,PMS5003,PM10,5.0,2025-08-12 10:57:06
AIRQ001,PMS5003,UM03,721.3,2025-08-12 10:57:06
AIRQ001,PMS5003,UM05,204.09,2025-08-12 10:57:06
AIRQ001,PMS5003,UM1,39.41,2025-08-12 10:57:06
AIRQ001,PMS5003,UM25,0.0,2025-08-12 10:57:06
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:57:06
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:57:06
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:57:12
AIRQ001,DHT22,HUM,76.8,2025-08-12 10:57:12
AIRQ001,SCD30,TEMP,24.95,2025-08-12 10:57:43
AIRQ001,SCD30,HUM,68.98,2025-08-12 10:57:43
AIRQ001,SCD30,CO2,1649.45,2025-08-12 10:57:43
AIRQ001,ENVIRO,TEMP,24.64,2025-08-12 10:57:49
AIRQ001,ENVIRO,HUM,63.41,2025-08-12 10:57:49
AIRQ001,ENVIRO,PRES,1007.23,2025-08-12 10:57:49
AIRQ001,ENVIRO,LLUM,22.94,2025-08-12 10:57:49
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:58:13
AIRQ001,DHT22,HUM,76.8,2025-08-12 10:58:13
AIRQ001,SCD30,TEMP,24.93,2025-08-12 10:58:44
AIRQ001,SCD30,HUM,68.85,2025-08-12 10:58:44
AIRQ001,SCD30,CO2,1645.08,2025-08-12 10:58:44
AIRQ001,PMS5003,PM1,4.7,2025-08-12 10:58:48
AIRQ001,PMS5003,PM25,6.2,2025-08-12 10:58:48
AIRQ001,PMS5003,PM10,6.27,2025-08-12 10:58:48
AIRQ001,PMS5003,UM03,849.34,2025-08-12 10:58:48
AIRQ001,PMS5003,UM05,244.82,2025-08-12 10:58:48
AIRQ001,PMS5003,UM1,43.91,2025-08-12 10:58:48
AIRQ001,PMS5003,UM25,0.3,2025-08-12 10:58:48
AIRQ001,PMS5003,UM5,0.0,2025-08-12 10:58:48
AIRQ001,PMS5003,UM10,0.0,2025-08-12 10:58:48
AIRQ001,ENVIRO,TEMP,24.28,2025-08-12 10:58:50
AIRQ001,ENVIRO,HUM,63.35,2025-08-12 10:58:50
AIRQ001,ENVIRO,PRES,1007.23,2025-08-12 10:58:50
AIRQ001,ENVIRO,LLUM,22.27,2025-08-12 10:58:50
AIRQ001,DHT22,TEMP,21.85,2025-08-12 10:59:14
AIRQ001,DHT22,HUM,76.8,2025-08-12 10:59:14
AIRQ001,SCD30,TEMP,24.96,2025-08-12 10:59:45
AIRQ001,SCD30,HUM,68.81,2025-08-12 10:59:45
AIRQ001,SCD30,CO2,1642.97,2025-08-12 10:59:45
AIRQ001,ENVIRO,TEMP,24.75,2025-08-12 10:59:52
AIRQ001,ENVIRO,HUM,63.22,2025-08-12 10:59:52
AIRQ001,ENVIRO,PRES,1007.25,2025-08-12 10:59:52
AIRQ001,ENVIRO,LLUM,22.6,2025-08-12 10:59:52
AIRQ001,DHT22,TEMP,21.85,2025-08-12 11:00:16
AIRQ001,DHT22,HUM,76.8,2025-08-12 11:00:16
AIRQ001,PMS5003,PM1,3.77,2025-08-12 11:00:29
AIRQ001,PMS5003,PM25,6.36,2025-08-12 11:00:29
AIRQ001,PMS5003,PM10,6.43,2025-08-12 11:00:29
AIRQ001,PMS5003,UM03,729.68,2025-08-12 11:00:29
AIRQ001,PMS5003,UM05,213.73,2025-08-12 11:00:29
AIRQ001,PMS5003,UM1,44.64,2025-08-12 11:00:29
AIRQ001,PMS5003,UM25,1.7,2025-08-12 11:00:29
AIRQ001,PMS5003,UM5,0.0,2025-08-12 11:00:29
AIRQ001,PMS5003,UM10,0.0,2025-08-12 11:00:29
AIRQ001,SCD30,TEMP,24.93,2025-08-12 11:00:46
AIRQ001,SCD30,HUM,68.98,2025-08-12 11:00:46
AIRQ001,SCD30,CO2,1642.66,2025-08-12 11:00:46
