id_sensor,id_parameter,value,created_at
SCD30,CO2,1697.52,2025-08-12 15:24:58
PMS5003,PM1,3.45,2025-08-12 15:24:58
PMS5003,PM25,7.27,2025-08-12 15:24:58
PMS5003,PM10,7.57,2025-08-12 15:24:58
PMS5003,UM03,810.41,2025-08-12 15:24:58
PMS5003,UM05,217.14,2025-08-12 15:24:58
PMS5003,UM1,54.32,2025-08-12 15:24:58
PMS5003,UM25,1.41,2025-08-12 15:24:58
PMS5003,UM5,0.27,2025-08-12 15:24:58
PMS5003,UM10,0.27,2025-08-12 15:24:58
DHT22,TEMP,25.45,2025-08-12 15:25:06
DHT22,HUM,70.7,2025-08-12 15:25:06
ENVIRO,TEMP,23.75,2025-08-12 15:25:50
ENVIRO,HUM,62.84,2025-08-12 15:25:50
ENVIRO,PRES,1006.16,2025-08-12 15:25:50
ENVIRO,LLUM,2.33,2025-08-12 15:25:50
SCD30,TEMP,25.19,2025-08-12 15:25:59
SCD30,HUM,71.22,2025-08-12 15:25:59
SCD30,CO2,1693.55,2025-08-12 15:25:59
DHT22,TEMP,25.35,2025-08-12 15:26:07
DHT22,HUM,70.8,2025-08-12 15:26:07
PMS5003,PM1,2.39,2025-08-12 15:26:40
PMS5003,PM25,5.41,2025-08-12 15:26:40
PMS5003,PM10,6.57,2025-08-12 15:26:40
PMS5003,UM03,579.0,2025-08-12 15:26:40
PMS5003,UM05,166.27,2025-08-12 15:26:40
PMS5003,UM1,32.5,2025-08-12 15:26:40
PMS5003,UM25,5.59,2025-08-12 15:26:40
PMS5003,UM5,2.0,2025-08-12 15:26:40
PMS5003,UM10,0.0,2025-08-12 15:26:40
ENVIRO,TEMP,23.31,2025-08-12 15:26:51
ENVIRO,HUM,62.97,2025-08-12 15:26:51
ENVIRO,PRES,1006.13,2025-08-12 15:26:51
ENVIRO,LLUM,2.33,2025-08-12 15:26:51
SCD30,TEMP,25.16,2025-08-12 15:27:00
SCD30,HUM,71.49,2025-08-12 15:27:00
SCD30,CO2,1690.38,2025-08-12 15:27:00
DHT22,TEMP,25.25,2025-08-12 15:27:08
DHT22,HUM,71.2,2025-08-12 15:27:08
ENVIRO,TEMP,23.54,2025-08-12 15:27:52
ENVIRO,HUM,63.12,2025-08-12 15:27:52
ENVIRO,PRES,1006.15,2025-08-12 15:27:52
ENVIRO,LLUM,2.33,2025-08-12 15:27:52
SCD30,TEMP,25.13,2025-08-12 15:28:01
SCD30,HUM,71.99,2025-08-12 15:28:01
SCD30,CO2,1686.52,2025-08-12 15:28:01
DHT22,TEMP,25.15,2025-08-12 15:28:09
DHT22,HUM,71.6,2025-08-12 15:28:09
PMS5003,PM1,3.82,2025-08-12 15:28:21
PMS5003,PM25,5.7,2025-08-12 15:28:21
PMS5003,PM10,5.7,2025-08-12 15:28:21
PMS5003,UM03,788.59,2025-08-12 15:28:21
PMS5003,UM05,213.55,2025-08-12 15:28:21
PMS5003,UM1,36.0,2025-08-12 15:28:21
PMS5003,UM25,0.0,2025-08-12 15:28:21
PMS5003,UM5,0.0,2025-08-12 15:28:21
PMS5003,UM10,0.0,2025-08-12 15:28:21
ENVIRO,TEMP,23.36,2025-08-12 15:28:53
ENVIRO,HUM,63.2,2025-08-12 15:28:53
ENVIRO,PRES,1006.13,2025-08-12 15:28:53
ENVIRO,LLUM,0.41,2025-08-12 15:28:53
SCD30,TEMP,25.27,2025-08-12 15:29:02
SCD30,HUM,71.68,2025-08-12 15:29:02
SCD30,CO2,1687.72,2025-08-12 15:29:02
DHT22,TEMP,25.15,2025-08-12 15:29:11
DHT22,HUM,71.7,2025-08-12 15:29:11
ENVIRO,TEMP,23.67,2025-08-12 15:29:54
ENVIRO,HUM,63.19,2025-08-12 15:29:54
ENVIRO,PRES,1006.11,2025-08-12 15:29:54
ENVIRO,LLUM,0.41,2025-08-12 15:29:54
SCD30,TEMP,25.33,2025-08-12 15:30:03
SCD30,HUM,71.88,2025-08-12 15:30:03
SCD30,CO2,1679.2,2025-08-12 15:30:03
PMS5003,PM1,3.18,2025-08-12 15:30:03
PMS5003,PM25,6.14,2025-08-12 15:30:03
PMS5003,PM10,6.68,2025-08-12 15:30:03
PMS5003,UM03,804.0,2025-08-12 15:30:03
PMS5003,UM05,230.77,2025-08-12 15:30:03
PMS5003,UM1,44.32,2025-08-12 15:30:03
PMS5003,UM25,2.09,2025-08-12 15:30:03
PMS5003,UM5,1.09,2025-08-12 15:30:03
PMS5003,UM10,0.0,2025-08-12 15:30:03
DHT22,TEMP,25.15,2025-08-12 15:30:12
DHT22,HUM,71.9,2025-08-12 15:30:12
ENVIRO,TEMP,23.68,2025-08-12 15:30:55
ENVIRO,HUM,63.39,2025-08-12 15:30:55
ENVIRO,PRES,1006.12,2025-08-12 15:30:55
ENVIRO,LLUM,2.33,2025-08-12 15:30:55
SCD30,TEMP,25.37,2025-08-12 15:31:04
SCD30,HUM,72.15,2025-08-12 15:31:04
SCD30,CO2,1671.23,2025-08-12 15:31:04
DHT22,TEMP,25.15,2025-08-12 15:31:13
DHT22,HUM,72.1,2025-08-12 15:31:13
PMS5003,PM1,2.75,2025-08-12 15:31:45
PMS5003,PM25,4.7,2025-08-12 15:31:45
PMS5003,PM10,4.7,2025-08-12 15:31:45
PMS5003,UM03,703.09,2025-08-12 15:31:45
PMS5003,UM05,191.91,2025-08-12 15:31:45
PMS5003,UM1,28.86,2025-08-12 15:31:45
PMS5003,UM25,2.23,2025-08-12 15:31:45
PMS5003,UM5,0.0,2025-08-12 15:31:45
PMS5003,UM10,0.0,2025-08-12 15:31:45
ENVIRO,TEMP,23.73,2025-08-12 15:31:56
ENVIRO,HUM,63.45,2025-08-12 15:31:56
ENVIRO,PRES,1006.09,2025-08-12 15:31:56
ENVIRO,LLUM,2.33,2025-08-12 15:31:56
SCD30,TEMP,25.27,2025-08-12 15:32:05
SCD30,HUM,72.65,2025-08-12 15:32:05
SCD30,CO2,1672.55,2025-08-12 15:32:05
DHT22,TEMP,25.15,2025-08-12 15:32:15
DHT22,HUM,72.2,2025-08-12 15:32:15
ENVIRO,TEMP,23.67,2025-08-12 15:32:57
ENVIRO,HUM,63.59,2025-08-12 15:32:57
ENVIRO,PRES,1006.08,2025-08-12 15:32:57
ENVIRO,LLUM,2.33,2025-08-12 15:32:57
SCD30,TEMP,25.27,2025-08-12 15:33:06
SCD30,HUM,73.01,2025-08-12 15:33:06
SCD30,CO2,1675.57,2025-08-12 15:33:06
DHT22,TEMP,25.25,2025-08-12 15:33:16
DHT22,HUM,72.3,2025-08-12 15:33:16
PMS5003,PM1,3.32,2025-08-12 15:33:26
PMS5003,PM25,6.25,2025-08-12 15:33:26
PMS5003,PM10,6.59,2025-08-12 15:33:26
PMS5003,UM03,749.05,2025-08-12 15:33:26
PMS5003,UM05,209.73,2025-08-12 15:33:26
PMS5003,UM1,42.95,2025-08-12 15:33:26
PMS5003,UM25,1.41,2025-08-12 15:33:26
PMS5003,UM5,0.09,2025-08-12 15:33:26
PMS5003,UM10,0.0,2025-08-12 15:33:26
ENVIRO,TEMP,23.68,2025-08-12 15:33:58
ENVIRO,HUM,63.74,2025-08-12 15:33:58
ENVIRO,PRES,1006.09,2025-08-12 15:33:58
ENVIRO,LLUM,2.33,2025-08-12 15:33:58
SCD30,TEMP,25.19,2025-08-12 15:34:07
SCD30,HUM,73.51,2025-08-12 15:34:07
SCD30,CO2,1680.17,2025-08-12 15:34:07
DHT22,TEMP,25.25,2025-08-12 15:34:17
DHT22,HUM,72.5,2025-08-12 15:34:17
ENVIRO,TEMP,23.26,2025-08-12 15:34:59
ENVIRO,HUM,63.8,2025-08-12 15:34:59
ENVIRO,PRES,1006.09,2025-08-12 15:34:59
ENVIRO,LLUM,2.33,2025-08-12 15:34:59
SCD30,TEMP,25.26,2025-08-12 15:35:08
SCD30,HUM,73.5,2025-08-12 15:35:08
SCD30,CO2,1686.84,2025-08-12 15:35:08
PMS5003,PM1,3.07,2025-08-12 15:35:08
PMS5003,PM25,6.82,2025-08-12 15:35:08
PMS5003,PM10,7.27,2025-08-12 15:35:08
PMS5003,UM03,703.09,2025-08-12 15:35:08
PMS5003,UM05,194.64,2025-08-12 15:35:08
PMS5003,UM1,43.45,2025-08-12 15:35:08
PMS5003,UM25,3.32,2025-08-12 15:35:08
PMS5003,UM5,0.73,2025-08-12 15:35:08
PMS5003,UM10,0.0,2025-08-12 15:35:08
DHT22,TEMP,25.25,2025-08-12 15:35:18
DHT22,HUM,72.5,2025-08-12 15:35:18
ENVIRO,TEMP,23.65,2025-08-12 15:36:00
ENVIRO,HUM,63.9,2025-08-12 15:36:00
ENVIRO,PRES,1006.06,2025-08-12 15:36:00
ENVIRO,LLUM,0.41,2025-08-12 15:36:00
SCD30,TEMP,25.17,2025-08-12 15:36:09
SCD30,HUM,73.92,2025-08-12 15:36:09
SCD30,CO2,1678.62,2025-08-12 15:36:09
DHT22,TEMP,25.25,2025-08-12 15:36:20
DHT22,HUM,72.6,2025-08-12 15:36:20
PMS5003,PM1,3.77,2025-08-12 15:36:50
PMS5003,PM25,6.43,2025-08-12 15:36:50
PMS5003,PM10,6.43,2025-08-12 15:36:50
PMS5003,UM03,780.0,2025-08-12 15:36:50
PMS5003,UM05,220.14,2025-08-12 15:36:50
PMS5003,UM1,37.14,2025-08-12 15:36:50
PMS5003,UM25,1.32,2025-08-12 15:36:50
PMS5003,UM5,0.0,2025-08-12 15:36:50
PMS5003,UM10,0.0,2025-08-12 15:36:50
ENVIRO,TEMP,23.63,2025-08-12 15:37:01
ENVIRO,HUM,63.97,2025-08-12 15:37:01
ENVIRO,PRES,1006.03,2025-08-12 15:37:01
ENVIRO,LLUM,2.32,2025-08-12 15:37:01
SCD30,TEMP,25.23,2025-08-12 15:37:10
SCD30,HUM,74.25,2025-08-12 15:37:10
SCD30,CO2,1676.99,2025-08-12 15:37:10
DHT22,TEMP,25.25,2025-08-12 15:37:21
DHT22,HUM,72.7,2025-08-12 15:37:21
ENVIRO,TEMP,23.42,2025-08-12 15:38:02
ENVIRO,HUM,63.93,2025-08-12 15:38:02
ENVIRO,PRES,1006.01,2025-08-12 15:38:02
ENVIRO,LLUM,2.32,2025-08-12 15:38:02
SCD30,TEMP,25.27,2025-08-12 15:38:11
SCD30,HUM,73.66,2025-08-12 15:38:11
SCD30,CO2,1664.47,2025-08-12 15:38:11
DHT22,TEMP,25.25,2025-08-12 15:38:22
DHT22,HUM,72.7,2025-08-12 15:38:22
PMS5003,PM1,3.0,2025-08-12 15:38:31
PMS5003,PM25,5.98,2025-08-12 15:38:31
PMS5003,PM10,6.39,2025-08-12 15:38:31
PMS5003,UM03,717.41,2025-08-12 15:38:31
PMS5003,UM05,203.05,2025-08-12 15:38:31
PMS5003,UM1,44.36,2025-08-12 15:38:31
PMS5003,UM25,2.18,2025-08-12 15:38:31
PMS5003,UM5,0.05,2025-08-12 15:38:31
PMS5003,UM10,0.0,2025-08-12 15:38:31
ENVIRO,TEMP,23.93,2025-08-12 15:39:03
ENVIRO,HUM,63.94,2025-08-12 15:39:03
ENVIRO,PRES,1005.99,2025-08-12 15:39:03
ENVIRO,LLUM,0.41,2025-08-12 15:39:03
SCD30,TEMP,25.26,2025-08-12 15:39:12
SCD30,HUM,74.16,2025-08-12 15:39:12
SCD30,CO2,1650.21,2025-08-12 15:39:12
DHT22,TEMP,25.35,2025-08-12 15:39:23
DHT22,HUM,72.7,2025-08-12 15:39:23
ENVIRO,TEMP,23.9,2025-08-12 15:40:04
ENVIRO,HUM,64.02,2025-08-12 15:40:04
ENVIRO,PRES,1006.0,2025-08-12 15:40:04
ENVIRO,LLUM,2.33,2025-08-12 15:40:04
SCD30,TEMP,25.23,2025-08-12 15:40:13
SCD30,HUM,73.96,2025-08-12 15:40:13
SCD30,CO2,1639.46,2025-08-12 15:40:13
PMS5003,PM1,3.5,2025-08-12 15:40:13
PMS5003,PM25,5.5,2025-08-12 15:40:13
PMS5003,PM10,5.84,2025-08-12 15:40:13
PMS5003,UM03,729.82,2025-08-12 15:40:13
PMS5003,UM05,203.91,2025-08-12 15:40:13
PMS5003,UM1,31.45,2025-08-12 15:40:13
PMS5003,UM25,0.68,2025-08-12 15:40:13
PMS5003,UM5,0.55,2025-08-12 15:40:13
PMS5003,UM10,0.0,2025-08-12 15:40:13
DHT22,TEMP,25.25,2025-08-12 15:40:25
DHT22,HUM,72.8,2025-08-12 15:40:25
ENVIRO,TEMP,23.75,2025-08-12 15:41:05
ENVIRO,HUM,63.95,2025-08-12 15:41:05
ENVIRO,PRES,1005.96,2025-08-12 15:41:05
ENVIRO,LLUM,2.33,2025-08-12 15:41:05
SCD30,TEMP,25.3,2025-08-12 15:41:14
SCD30,HUM,73.86,2025-08-12 15:41:14
SCD30,CO2,1626.52,2025-08-12 15:41:14
DHT22,TEMP,25.25,2025-08-12 15:41:26
DHT22,HUM,72.8,2025-08-12 15:41:26
PMS5003,PM1,2.95,2025-08-12 15:41:55
PMS5003,PM25,6.59,2025-08-12 15:41:55
PMS5003,PM10,6.59,2025-08-12 15:41:55
PMS5003,UM03,759.95,2025-08-12 15:41:55
PMS5003,UM05,213.95,2025-08-12 15:41:55
PMS5003,UM1,48.91,2025-08-12 15:41:55
PMS5003,UM25,2.23,2025-08-12 15:41:55
PMS5003,UM5,0.0,2025-08-12 15:41:55
PMS5003,UM10,0.0,2025-08-12 15:41:55
ENVIRO,TEMP,23.34,2025-08-12 15:42:06
ENVIRO,HUM,63.9,2025-08-12 15:42:06
ENVIRO,PRES,1005.91,2025-08-12 15:42:06
ENVIRO,LLUM,0.41,2025-08-12 15:42:06
SCD30,TEMP,25.36,2025-08-12 15:42:15
SCD30,HUM,73.65,2025-08-12 15:42:15
SCD30,CO2,1613.11,2025-08-12 15:42:15
DHT22,TEMP,25.35,2025-08-12 15:42:27
DHT22,HUM,72.8,2025-08-12 15:42:27
ENVIRO,TEMP,23.31,2025-08-12 15:43:07
ENVIRO,HUM,64.08,2025-08-12 15:43:07
ENVIRO,PRES,1005.94,2025-08-12 15:43:07
ENVIRO,LLUM,2.32,2025-08-12 15:43:07
SCD30,TEMP,25.27,2025-08-12 15:43:16
SCD30,HUM,74.31,2025-08-12 15:43:16
SCD30,CO2,1598.85,2025-08-12 15:43:16
DHT22,TEMP,25.35,2025-08-12 15:43:28
DHT22,HUM,72.9,2025-08-12 15:43:28
PMS5003,PM1,2.25,2025-08-12 15:43:36
PMS5003,PM25,4.41,2025-08-12 15:43:36
PMS5003,PM10,5.16,2025-08-12 15:43:36
PMS5003,UM03,606.27,2025-08-12 15:43:36
PMS5003,UM05,160.09,2025-08-12 15:43:36
PMS5003,UM1,26.82,2025-08-12 15:43:36
PMS5003,UM25,3.18,2025-08-12 15:43:36
PMS5003,UM5,0.91,2025-08-12 15:43:36
PMS5003,UM10,0.0,2025-08-12 15:43:36
ENVIRO,TEMP,23.36,2025-08-12 15:44:08
ENVIRO,HUM,64.12,2025-08-12 15:44:08
ENVIRO,PRES,1005.9,2025-08-12 15:44:08
ENVIRO,LLUM,2.32,2025-08-12 15:44:08
SCD30,TEMP,25.33,2025-08-12 15:44:17
SCD30,HUM,74.26,2025-08-12 15:44:17
SCD30,CO2,1608.66,2025-08-12 15:44:17
DHT22,TEMP,25.35,2025-08-12 15:44:30
DHT22,HUM,72.9,2025-08-12 15:44:30
ENVIRO,TEMP,23.77,2025-08-12 15:45:09
ENVIRO,HUM,64.28,2025-08-12 15:45:09
ENVIRO,PRES,1005.86,2025-08-12 15:45:09
ENVIRO,LLUM,2.32,2025-08-12 15:45:09
PMS5003,PM1,1.34,2025-08-12 15:45:18
PMS5003,PM25,3.16,2025-08-12 15:45:18
PMS5003,PM10,4.27,2025-08-12 15:45:18
PMS5003,UM03,546.0,2025-08-12 15:45:18
PMS5003,UM05,157.32,2025-08-12 15:45:18
PMS5003,UM1,18.64,2025-08-12 15:45:18
PMS5003,UM25,3.14,2025-08-12 15:45:18
PMS5003,UM5,1.77,2025-08-12 15:45:18
PMS5003,UM10,0.0,2025-08-12 15:45:18
SCD30,TEMP,25.28,2025-08-12 15:45:18
SCD30,HUM,74.54,2025-08-12 15:45:18
SCD30,CO2,1619.1,2025-08-12 15:45:18
DHT22,TEMP,25.35,2025-08-12 15:45:31
DHT22,HUM,73.1,2025-08-12 15:45:31
ENVIRO,TEMP,23.6,2025-08-12 15:46:10
ENVIRO,HUM,64.35,2025-08-12 15:46:10
ENVIRO,PRES,1005.84,2025-08-12 15:46:10
ENVIRO,LLUM,0.41,2025-08-12 15:46:10
SCD30,TEMP,25.32,2025-08-12 15:46:19
SCD30,HUM,74.67,2025-08-12 15:46:19
SCD30,CO2,1628.01,2025-08-12 15:46:19
DHT22,TEMP,25.35,2025-08-12 15:46:32
DHT22,HUM,73.2,2025-08-12 15:46:32
PMS5003,PM1,4.5,2025-08-12 15:47:00
PMS5003,PM25,7.82,2025-08-12 15:47:00
PMS5003,PM10,8.82,2025-08-12 15:47:00
PMS5003,UM03,838.36,2025-08-12 15:47:00
PMS5003,UM05,238.55,2025-08-12 15:47:00
PMS5003,UM1,48.95,2025-08-12 15:47:00
PMS5003,UM25,4.45,2025-08-12 15:47:00
PMS5003,UM5,1.86,2025-08-12 15:47:00
PMS5003,UM10,0.0,2025-08-12 15:47:00
ENVIRO,TEMP,23.38,2025-08-12 15:47:11
ENVIRO,HUM,64.44,2025-08-12 15:47:11
ENVIRO,PRES,1005.87,2025-08-12 15:47:11
ENVIRO,LLUM,2.33,2025-08-12 15:47:11
SCD30,TEMP,25.42,2025-08-12 15:47:20
SCD30,HUM,74.68,2025-08-12 15:47:20
SCD30,CO2,1646.91,2025-08-12 15:47:20
DHT22,TEMP,25.45,2025-08-12 15:47:34
DHT22,HUM,73.3,2025-08-12 15:47:34
ENVIRO,TEMP,23.86,2025-08-12 15:48:12
ENVIRO,HUM,64.46,2025-08-12 15:48:12
ENVIRO,PRES,1005.86,2025-08-12 15:48:12
ENVIRO,LLUM,2.33,2025-08-12 15:48:12
SCD30,TEMP,25.43,2025-08-12 15:48:21
SCD30,HUM,74.86,2025-08-12 15:48:21
SCD30,CO2,1654.26,2025-08-12 15:48:21
DHT22,TEMP,25.45,2025-08-12 15:48:35
DHT22,HUM,73.4,2025-08-12 15:48:35
PMS5003,PM1,1.8,2025-08-12 15:48:41
PMS5003,PM25,4.02,2025-08-12 15:48:41
PMS5003,PM10,4.02,2025-08-12 15:48:41
PMS5003,UM03,495.68,2025-08-12 15:48:41
PMS5003,UM05,148.91,2025-08-12 15:48:41
PMS5003,UM1,23.59,2025-08-12 15:48:41
PMS5003,UM25,2.91,2025-08-12 15:48:41
PMS5003,UM5,0.0,2025-08-12 15:48:41
PMS5003,UM10,0.0,2025-08-12 15:48:41
ENVIRO,TEMP,23.46,2025-08-12 15:49:13
ENVIRO,HUM,64.45,2025-08-12 15:49:13
ENVIRO,PRES,1005.85,2025-08-12 15:49:13
ENVIRO,LLUM,0.41,2025-08-12 15:49:13
SCD30,TEMP,25.37,2025-08-12 15:49:22
SCD30,HUM,75.12,2025-08-12 15:49:22
SCD30,CO2,1664.44,2025-08-12 15:49:22
DHT22,TEMP,25.35,2025-08-12 15:49:36
DHT22,HUM,73.4,2025-08-12 15:49:36
ENVIRO,TEMP,23.74,2025-08-12 15:50:14
ENVIRO,HUM,64.52,2025-08-12 15:50:14
ENVIRO,PRES,1005.83,2025-08-12 15:50:14
ENVIRO,LLUM,2.32,2025-08-12 15:50:14
PMS5003,PM1,2.86,2025-08-12 15:50:23
PMS5003,PM25,5.2,2025-08-12 15:50:23
PMS5003,PM10,5.2,2025-08-12 15:50:23
PMS5003,UM03,685.91,2025-08-12 15:50:23
PMS5003,UM05,190.73,2025-08-12 15:50:23
PMS5003,UM1,30.09,2025-08-12 15:50:23
PMS5003,UM25,2.23,2025-08-12 15:50:23
PMS5003,UM5,0.0,2025-08-12 15:50:23
PMS5003,UM10,0.0,2025-08-12 15:50:23
SCD30,TEMP,25.49,2025-08-12 15:50:23
SCD30,HUM,75.11,2025-08-12 15:50:23
SCD30,CO2,1678.88,2025-08-12 15:50:23
DHT22,TEMP,25.45,2025-08-12 15:50:37
DHT22,HUM,73.5,2025-08-12 15:50:37
ENVIRO,TEMP,23.73,2025-08-12 15:51:15
ENVIRO,HUM,64.66,2025-08-12 15:51:15
ENVIRO,PRES,1005.82,2025-08-12 15:51:15
ENVIRO,LLUM,2.32,2025-08-12 15:51:15
SCD30,TEMP,25.49,2025-08-12 15:51:24
SCD30,HUM,75.11,2025-08-12 15:51:24
SCD30,CO2,1696.24,2025-08-12 15:51:24
DHT22,TEMP,25.55,2025-08-12 15:51:39
DHT22,HUM,73.5,2025-08-12 15:51:39
PMS5003,PM1,3.32,2025-08-12 15:52:05
PMS5003,PM25,5.45,2025-08-12 15:52:05
PMS5003,PM10,5.45,2025-08-12 15:52:05
PMS5003,UM03,759.55,2025-08-12 15:52:05
PMS5003,UM05,214.5,2025-08-12 15:52:05
PMS5003,UM1,35.91,2025-08-12 15:52:05
PMS5003,UM25,1.18,2025-08-12 15:52:05
PMS5003,UM5,0.0,2025-08-12 15:52:05
PMS5003,UM10,0.0,2025-08-12 15:52:05
ENVIRO,TEMP,23.97,2025-08-12 15:52:16
ENVIRO,HUM,64.66,2025-08-12 15:52:16
ENVIRO,PRES,1005.79,2025-08-12 15:52:16
ENVIRO,LLUM,3.77,2025-08-12 15:52:16
SCD30,TEMP,25.54,2025-08-12 15:52:25
SCD30,HUM,75.19,2025-08-12 15:52:25
SCD30,CO2,1706.97,2025-08-12 15:52:25
DHT22,TEMP,25.55,2025-08-12 15:52:40
DHT22,HUM,73.5,2025-08-12 15:52:40
ENVIRO,TEMP,23.62,2025-08-12 15:53:17
ENVIRO,HUM,64.65,2025-08-12 15:53:17
ENVIRO,PRES,1005.79,2025-08-12 15:53:17
ENVIRO,LLUM,1.35,2025-08-12 15:53:17
SCD30,TEMP,25.57,2025-08-12 15:53:26
SCD30,HUM,75.14,2025-08-12 15:53:26
SCD30,CO2,1715.71,2025-08-12 15:53:26
DHT22,TEMP,25.65,2025-08-12 15:53:41
DHT22,HUM,73.4,2025-08-12 15:53:41
PMS5003,PM1,2.84,2025-08-12 15:53:46
PMS5003,PM25,5.61,2025-08-12 15:53:46
PMS5003,PM10,5.86,2025-08-12 15:53:46
PMS5003,UM03,617.73,2025-08-12 15:53:46
PMS5003,UM05,192.91,2025-08-12 15:53:46
PMS5003,UM1,40.14,2025-08-12 15:53:46
PMS5003,UM25,1.86,2025-08-12 15:53:46
PMS5003,UM5,0.32,2025-08-12 15:53:46
PMS5003,UM10,0.0,2025-08-12 15:53:46
ENVIRO,TEMP,23.8,2025-08-12 15:54:18
ENVIRO,HUM,64.77,2025-08-12 15:54:18
ENVIRO,PRES,1005.81,2025-08-12 15:54:18
ENVIRO,LLUM,1.35,2025-08-12 15:54:18
SCD30,TEMP,25.63,2025-08-12 15:54:27
SCD30,HUM,74.75,2025-08-12 15:54:27
SCD30,CO2,1730.04,2025-08-12 15:54:27
DHT22,TEMP,25.65,2025-08-12 15:54:42
DHT22,HUM,73.2,2025-08-12 15:54:42
ENVIRO,TEMP,23.87,2025-08-12 15:55:19
ENVIRO,HUM,64.38,2025-08-12 15:55:19
ENVIRO,PRES,1005.76,2025-08-12 15:55:19
ENVIRO,LLUM,1.35,2025-08-12 15:55:19
PMS5003,PM1,3.18,2025-08-12 15:55:28
PMS5003,PM25,6.25,2025-08-12 15:55:28
PMS5003,PM10,6.7,2025-08-12 15:55:28
PMS5003,UM03,644.32,2025-08-12 15:55:28
PMS5003,UM05,203.86,2025-08-12 15:55:28
PMS5003,UM1,39.68,2025-08-12 15:55:28
PMS5003,UM25,3.5,2025-08-12 15:55:28
PMS5003,UM5,0.91,2025-08-12 15:55:28
PMS5003,UM10,0.0,2025-08-12 15:55:28
SCD30,TEMP,25.84,2025-08-12 15:55:28
SCD30,HUM,73.37,2025-08-12 15:55:28
SCD30,CO2,1740.18,2025-08-12 15:55:28
DHT22,TEMP,25.75,2025-08-12 15:55:44
DHT22,HUM,72.8,2025-08-12 15:55:44
ENVIRO,TEMP,24.27,2025-08-12 15:56:20
ENVIRO,HUM,63.7,2025-08-12 15:56:20
ENVIRO,PRES,1005.78,2025-08-12 15:56:20
ENVIRO,LLUM,2.32,2025-08-12 15:56:20
SCD30,TEMP,25.81,2025-08-12 15:56:29
SCD30,HUM,72.31,2025-08-12 15:56:29
SCD30,CO2,1721.48,2025-08-12 15:56:29
DHT22,TEMP,25.85,2025-08-12 15:56:45
DHT22,HUM,72.0,2025-08-12 15:56:45
PMS5003,PM1,2.91,2025-08-12 15:57:09
PMS5003,PM25,5.56,2025-08-12 15:57:09
PMS5003,PM10,5.56,2025-08-12 15:57:09
PMS5003,UM03,701.58,2025-08-12 15:57:09
PMS5003,UM05,190.33,2025-08-12 15:57:09
PMS5003,UM1,35.58,2025-08-12 15:57:09
PMS5003,UM25,1.44,2025-08-12 15:57:09
PMS5003,UM5,0.0,2025-08-12 15:57:09
PMS5003,UM10,0.0,2025-08-12 15:57:09
ENVIRO,TEMP,23.98,2025-08-12 15:57:21
ENVIRO,HUM,63.5,2025-08-12 15:57:21
ENVIRO,PRES,1005.75,2025-08-12 15:57:21
ENVIRO,LLUM,2.32,2025-08-12 15:57:21
SCD30,TEMP,25.85,2025-08-12 15:57:30
SCD30,HUM,71.45,2025-08-12 15:57:30
SCD30,CO2,1718.17,2025-08-12 15:57:30
DHT22,TEMP,25.85,2025-08-12 15:57:46
DHT22,HUM,71.8,2025-08-12 15:57:46
ENVIRO,TEMP,23.93,2025-08-12 15:58:22
ENVIRO,HUM,63.27,2025-08-12 15:58:22
ENVIRO,PRES,1005.74,2025-08-12 15:58:22
ENVIRO,LLUM,2.32,2025-08-12 15:58:22
SCD30,TEMP,25.85,2025-08-12 15:58:31
SCD30,HUM,71.07,2025-08-12 15:58:31
SCD30,CO2,1717.21,2025-08-12 15:58:31
DHT22,TEMP,25.95,2025-08-12 15:58:47
DHT22,HUM,71.3,2025-08-12 15:58:47
PMS5003,PM1,2.59,2025-08-12 15:58:51
PMS5003,PM25,4.86,2025-08-12 15:58:51
PMS5003,PM10,4.86,2025-08-12 15:58:51
PMS5003,UM03,636.55,2025-08-12 15:58:51
PMS5003,UM05,184.82,2025-08-12 15:58:51
PMS5003,UM1,37.95,2025-08-12 15:58:51
PMS5003,UM25,0.0,2025-08-12 15:58:51
PMS5003,UM5,0.0,2025-08-12 15:58:51
PMS5003,UM10,0.0,2025-08-12 15:58:51
ENVIRO,TEMP,23.94,2025-08-12 15:59:23
ENVIRO,HUM,62.94,2025-08-12 15:59:23
ENVIRO,PRES,1005.73,2025-08-12 15:59:23
ENVIRO,LLUM,0.41,2025-08-12 15:59:23
SCD30,TEMP,25.88,2025-08-12 15:59:32
SCD30,HUM,70.2,2025-08-12 15:59:32
SCD30,CO2,1707.86,2025-08-12 15:59:32
DHT22,TEMP,25.95,2025-08-12 15:59:49
DHT22,HUM,70.7,2025-08-12 15:59:49
ENVIRO,TEMP,23.96,2025-08-12 16:00:24
ENVIRO,HUM,62.78,2025-08-12 16:00:24
ENVIRO,PRES,1005.67,2025-08-12 16:00:24
ENVIRO,LLUM,0.41,2025-08-12 16:00:24
PMS5003,PM1,2.32,2025-08-12 16:00:33
PMS5003,PM25,4.89,2025-08-12 16:00:33
PMS5003,PM10,5.5,2025-08-12 16:00:33
PMS5003,UM03,572.05,2025-08-12 16:00:33
PMS5003,UM05,173.64,2025-08-12 16:00:33
PMS5003,UM1,34.77,2025-08-12 16:00:33
PMS5003,UM25,2.05,2025-08-12 16:00:33
PMS5003,UM5,0.77,2025-08-12 16:00:33
PMS5003,UM10,0.0,2025-08-12 16:00:33
