id_sensor,id_parameter,value,created_at
DHT22,HUM,75.1,2025-08-12 19:04:17
SCD30,TEMP,28.77,2025-08-12 19:04:56
SCD30,HUM,69.19,2025-08-12 19:04:56
SCD30,CO2,1967.83,2025-08-12 19:04:56
ENVIRO,TEMP,28.53,2025-08-12 19:05:00
ENVIRO,HUM,63.28,2025-08-12 19:05:00
ENVIRO,PRES,1004.72,2025-08-12 19:05:00
ENVIRO,LLUM,0.0,2025-08-12 19:05:00
PMS5003,PM1,2.75,2025-08-12 19:05:07
PMS5003,PM25,3.55,2025-08-12 19:05:07
PMS5003,PM10,3.55,2025-08-12 19:05:07
PMS5003,UM03,646.36,2025-08-12 19:05:07
PMS5003,UM05,179.86,2025-08-12 19:05:07
PMS5003,UM1,19.41,2025-08-12 19:05:07
PMS5003,UM25,0.41,2025-08-12 19:05:07
PMS5003,UM5,0.0,2025-08-12 19:05:07
PMS5003,UM10,0.0,2025-08-12 19:05:07
DHT22,TEMP,27.55,2025-08-12 19:05:18
DHT22,HUM,75.1,2025-08-12 19:05:18
SCD30,TEMP,28.76,2025-08-12 19:05:58
SCD30,HUM,69.15,2025-08-12 19:05:58
SCD30,CO2,1960.47,2025-08-12 19:05:58
ENVIRO,TEMP,28.97,2025-08-12 19:06:01
ENVIRO,HUM,63.27,2025-08-12 19:06:01
ENVIRO,PRES,1004.71,2025-08-12 19:06:01
ENVIRO,LLUM,0.0,2025-08-12 19:06:01
DHT22,TEMP,27.55,2025-08-12 19:06:20
DHT22,HUM,75.1,2025-08-12 19:06:20
PMS5003,PM1,3.18,2025-08-12 19:06:48
PMS5003,PM25,4.86,2025-08-12 19:06:48
PMS5003,PM10,4.89,2025-08-12 19:06:48
PMS5003,UM03,670.43,2025-08-12 19:06:48
PMS5003,UM05,185.2,2025-08-12 19:06:48
PMS5003,UM1,37.16,2025-08-12 19:06:48
PMS5003,UM25,0.77,2025-08-12 19:06:48
PMS5003,UM5,0.0,2025-08-12 19:06:48
PMS5003,UM10,0.0,2025-08-12 19:06:48
SCD30,TEMP,28.79,2025-08-12 19:06:59
SCD30,HUM,69.11,2025-08-12 19:06:59
SCD30,CO2,1952.65,2025-08-12 19:06:59
ENVIRO,TEMP,28.96,2025-08-12 19:07:02
ENVIRO,HUM,63.26,2025-08-12 19:07:02
ENVIRO,PRES,1004.75,2025-08-12 19:07:02
ENVIRO,LLUM,0.0,2025-08-12 19:07:02
DHT22,TEMP,27.55,2025-08-12 19:07:21
DHT22,HUM,75.0,2025-08-12 19:07:21
SCD30,TEMP,28.76,2025-08-12 19:08:00
SCD30,HUM,69.11,2025-08-12 19:08:00
SCD30,CO2,1947.76,2025-08-12 19:08:00
ENVIRO,TEMP,28.95,2025-08-12 19:08:03
ENVIRO,HUM,63.24,2025-08-12 19:08:03
ENVIRO,PRES,1004.76,2025-08-12 19:08:03
ENVIRO,LLUM,0.0,2025-08-12 19:08:03
DHT22,TEMP,27.55,2025-08-12 19:08:22
DHT22,HUM,75.0,2025-08-12 19:08:22
PMS5003,PM1,2.84,2025-08-12 19:08:30
PMS5003,PM25,4.39,2025-08-12 19:08:30
PMS5003,PM10,4.61,2025-08-12 19:08:30
PMS5003,UM03,679.98,2025-08-12 19:08:30
PMS5003,UM05,193.64,2025-08-12 19:08:30
PMS5003,UM1,34.52,2025-08-12 19:08:30
PMS5003,UM25,1.27,2025-08-12 19:08:30
PMS5003,UM5,0.0,2025-08-12 19:08:30
PMS5003,UM10,0.0,2025-08-12 19:08:30
SCD30,TEMP,28.8,2025-08-12 19:09:01
SCD30,HUM,69.01,2025-08-12 19:09:01
SCD30,CO2,1941.57,2025-08-12 19:09:01
ENVIRO,TEMP,28.08,2025-08-12 19:09:04
ENVIRO,HUM,63.23,2025-08-12 19:09:04
ENVIRO,PRES,1004.77,2025-08-12 19:09:04
ENVIRO,LLUM,0.0,2025-08-12 19:09:04
DHT22,TEMP,27.55,2025-08-12 19:09:23
DHT22,HUM,75.0,2025-08-12 19:09:23
SCD30,TEMP,28.77,2025-08-12 19:10:02
SCD30,HUM,69.03,2025-08-12 19:10:02
SCD30,CO2,1934.38,2025-08-12 19:10:02
ENVIRO,TEMP,28.75,2025-08-12 19:10:05
ENVIRO,HUM,63.22,2025-08-12 19:10:05
ENVIRO,PRES,1004.79,2025-08-12 19:10:05
ENVIRO,LLUM,0.0,2025-08-12 19:10:05
PMS5003,PM1,3.07,2025-08-12 19:10:12
PMS5003,PM25,5.16,2025-08-12 19:10:12
PMS5003,PM10,5.59,2025-08-12 19:10:12
PMS5003,UM03,677.66,2025-08-12 19:10:12
PMS5003,UM05,195.43,2025-08-12 19:10:12
PMS5003,UM1,35.09,2025-08-12 19:10:12
PMS5003,UM25,2.23,2025-08-12 19:10:12
PMS5003,UM5,0.57,2025-08-12 19:10:12
PMS5003,UM10,0.0,2025-08-12 19:10:12
DHT22,TEMP,27.55,2025-08-12 19:10:25
DHT22,HUM,75.0,2025-08-12 19:10:25
SCD30,TEMP,28.79,2025-08-12 19:11:03
SCD30,HUM,69.03,2025-08-12 19:11:03
SCD30,CO2,1937.96,2025-08-12 19:11:03
ENVIRO,TEMP,29.18,2025-08-12 19:11:06
ENVIRO,HUM,63.21,2025-08-12 19:11:06
ENVIRO,PRES,1004.76,2025-08-12 19:11:06
ENVIRO,LLUM,0.0,2025-08-12 19:11:06
DHT22,TEMP,27.55,2025-08-12 19:11:26
DHT22,HUM,75.0,2025-08-12 19:11:26
PMS5003,PM1,3.27,2025-08-12 19:11:53
PMS5003,PM25,4.8,2025-08-12 19:11:53
PMS5003,PM10,5.2,2025-08-12 19:11:53
PMS5003,UM03,677.66,2025-08-12 19:11:53
PMS5003,UM05,196.45,2025-08-12 19:11:53
PMS5003,UM1,40.57,2025-08-12 19:11:53
PMS5003,UM25,1.02,2025-08-12 19:11:53
PMS5003,UM5,0.27,2025-08-12 19:11:53
PMS5003,UM10,0.0,2025-08-12 19:11:53
SCD30,TEMP,28.79,2025-08-12 19:12:04
SCD30,HUM,69.01,2025-08-12 19:12:04
SCD30,CO2,1937.54,2025-08-12 19:12:04
ENVIRO,TEMP,28.73,2025-08-12 19:12:07
ENVIRO,HUM,63.19,2025-08-12 19:12:07
ENVIRO,PRES,1004.79,2025-08-12 19:12:07
ENVIRO,LLUM,0.0,2025-08-12 19:12:07
DHT22,TEMP,27.55,2025-08-12 19:12:27
DHT22,HUM,75.0,2025-08-12 19:12:27
SCD30,TEMP,28.77,2025-08-12 19:13:05
SCD30,HUM,68.97,2025-08-12 19:13:05
SCD30,CO2,1934.81,2025-08-12 19:13:05
ENVIRO,TEMP,27.86,2025-08-12 19:13:08
ENVIRO,HUM,63.19,2025-08-12 19:13:08
ENVIRO,PRES,1004.79,2025-08-12 19:13:08
ENVIRO,LLUM,0.0,2025-08-12 19:13:08
DHT22,TEMP,27.55,2025-08-12 19:13:29
DHT22,HUM,75.0,2025-08-12 19:13:29
PMS5003,PM1,2.68,2025-08-12 19:13:35
PMS5003,PM25,4.09,2025-08-12 19:13:35
PMS5003,PM10,4.48,2025-08-12 19:13:35
PMS5003,UM03,590.11,2025-08-12 19:13:35
PMS5003,UM05,176.16,2025-08-12 19:13:35
PMS5003,UM1,23.93,2025-08-12 19:13:35
PMS5003,UM25,0.52,2025-08-12 19:13:35
PMS5003,UM5,0.02,2025-08-12 19:13:35
PMS5003,UM10,0.0,2025-08-12 19:13:35
SCD30,TEMP,28.8,2025-08-12 19:14:06
SCD30,HUM,68.95,2025-08-12 19:14:06
SCD30,CO2,1929.5,2025-08-12 19:14:06
ENVIRO,TEMP,28.51,2025-08-12 19:14:09
ENVIRO,HUM,63.17,2025-08-12 19:14:09
ENVIRO,PRES,1004.8,2025-08-12 19:14:09
ENVIRO,LLUM,0.0,2025-08-12 19:14:09
DHT22,TEMP,27.55,2025-08-12 19:14:30
DHT22,HUM,74.9,2025-08-12 19:14:30
SCD30,TEMP,28.76,2025-08-12 19:15:07
SCD30,HUM,68.91,2025-08-12 19:15:07
SCD30,CO2,1922.16,2025-08-12 19:15:07
ENVIRO,TEMP,28.52,2025-08-12 19:15:10
ENVIRO,HUM,63.16,2025-08-12 19:15:10
ENVIRO,PRES,1004.81,2025-08-12 19:15:10
ENVIRO,LLUM,0.0,2025-08-12 19:15:10
PMS5003,PM1,2.82,2025-08-12 19:15:17
PMS5003,PM25,4.64,2025-08-12 19:15:17
PMS5003,PM10,4.7,2025-08-12 19:15:17
PMS5003,UM03,683.73,2025-08-12 19:15:17
PMS5003,UM05,199.43,2025-08-12 19:15:17
PMS5003,UM1,34.5,2025-08-12 19:15:17
PMS5003,UM25,1.64,2025-08-12 19:15:17
PMS5003,UM5,0.14,2025-08-12 19:15:17
PMS5003,UM10,0.0,2025-08-12 19:15:17
DHT22,TEMP,27.55,2025-08-12 19:15:31
DHT22,HUM,74.9,2025-08-12 19:15:31
SCD30,TEMP,28.77,2025-08-12 19:16:08
SCD30,HUM,68.95,2025-08-12 19:16:08
SCD30,CO2,1917.39,2025-08-12 19:16:08
ENVIRO,TEMP,28.07,2025-08-12 19:16:11
ENVIRO,HUM,63.15,2025-08-12 19:16:11
ENVIRO,PRES,1004.82,2025-08-12 19:16:11
ENVIRO,LLUM,0.0,2025-08-12 19:16:11
DHT22,TEMP,27.55,2025-08-12 19:16:32
DHT22,HUM,74.9,2025-08-12 19:16:32
PMS5003,PM1,3.18,2025-08-12 19:16:59
PMS5003,PM25,4.55,2025-08-12 19:16:59
PMS5003,PM10,4.95,2025-08-12 19:16:59
PMS5003,UM03,638.73,2025-08-12 19:16:59
PMS5003,UM05,187.52,2025-08-12 19:16:59
PMS5003,UM1,32.02,2025-08-12 19:16:59
PMS5003,UM25,0.68,2025-08-12 19:16:59
PMS5003,UM5,0.0,2025-08-12 19:16:59
PMS5003,UM10,0.0,2025-08-12 19:16:59
SCD30,TEMP,28.76,2025-08-12 19:17:09
SCD30,HUM,68.91,2025-08-12 19:17:09
SCD30,CO2,1914.21,2025-08-12 19:17:09
ENVIRO,TEMP,28.51,2025-08-12 19:17:12
ENVIRO,HUM,63.14,2025-08-12 19:17:12
ENVIRO,PRES,1004.82,2025-08-12 19:17:12
ENVIRO,LLUM,0.0,2025-08-12 19:17:12
DHT22,TEMP,27.55,2025-08-12 19:17:34
DHT22,HUM,74.8,2025-08-12 19:17:34
SCD30,TEMP,28.76,2025-08-12 19:18:10
SCD30,HUM,68.86,2025-08-12 19:18:10
SCD30,CO2,1911.9,2025-08-12 19:18:10
ENVIRO,TEMP,28.06,2025-08-12 19:18:13
ENVIRO,HUM,63.14,2025-08-12 19:18:13
ENVIRO,PRES,1004.82,2025-08-12 19:18:13
ENVIRO,LLUM,0.0,2025-08-12 19:18:13
DHT22,TEMP,27.55,2025-08-12 19:18:35
DHT22,HUM,74.9,2025-08-12 19:18:35
PMS5003,PM1,3.23,2025-08-12 19:18:40
PMS5003,PM25,4.45,2025-08-12 19:18:40
PMS5003,PM10,4.45,2025-08-12 19:18:40
PMS5003,UM03,694.3,2025-08-12 19:18:40
PMS5003,UM05,196.77,2025-08-12 19:18:40
PMS5003,UM1,25.45,2025-08-12 19:18:40
PMS5003,UM25,1.93,2025-08-12 19:18:40
PMS5003,UM5,0.0,2025-08-12 19:18:40
PMS5003,UM10,0.0,2025-08-12 19:18:40
SCD30,TEMP,28.76,2025-08-12 19:19:11
SCD30,HUM,68.86,2025-08-12 19:19:11
SCD30,CO2,1909.56,2025-08-12 19:19:11
ENVIRO,TEMP,28.48,2025-08-12 19:19:14
ENVIRO,HUM,63.14,2025-08-12 19:19:14
ENVIRO,PRES,1004.83,2025-08-12 19:19:14
ENVIRO,LLUM,0.0,2025-08-12 19:19:14
DHT22,TEMP,27.55,2025-08-12 19:19:36
DHT22,HUM,74.9,2025-08-12 19:19:36
SCD30,TEMP,28.74,2025-08-12 19:20:12
SCD30,HUM,68.82,2025-08-12 19:20:12
SCD30,CO2,1908.37,2025-08-12 19:20:12
ENVIRO,TEMP,28.71,2025-08-12 19:20:15
ENVIRO,HUM,63.12,2025-08-12 19:20:15
ENVIRO,PRES,1004.88,2025-08-12 19:20:15
ENVIRO,LLUM,0.0,2025-08-12 19:20:15
PMS5003,PM1,3.3,2025-08-12 19:20:22
PMS5003,PM25,4.93,2025-08-12 19:20:22
PMS5003,PM10,5.0,2025-08-12 19:20:22
PMS5003,UM03,699.2,2025-08-12 19:20:22
PMS5003,UM05,196.41,2025-08-12 19:20:22
PMS5003,UM1,33.82,2025-08-12 19:20:22
PMS5003,UM25,0.86,2025-08-12 19:20:22
PMS5003,UM5,0.0,2025-08-12 19:20:22
PMS5003,UM10,0.0,2025-08-12 19:20:22
DHT22,TEMP,27.55,2025-08-12 19:20:37
DHT22,HUM,74.9,2025-08-12 19:20:37
SCD30,TEMP,28.76,2025-08-12 19:21:13
SCD30,HUM,68.82,2025-08-12 19:21:13
SCD30,CO2,1906.39,2025-08-12 19:21:13
ENVIRO,TEMP,28.48,2025-08-12 19:21:16
ENVIRO,HUM,63.11,2025-08-12 19:21:16
ENVIRO,PRES,1004.89,2025-08-12 19:21:16
ENVIRO,LLUM,0.0,2025-08-12 19:21:16
DHT22,TEMP,27.55,2025-08-12 19:21:39
DHT22,HUM,74.8,2025-08-12 19:21:39
PMS5003,PM1,3.02,2025-08-12 19:22:04
PMS5003,PM25,4.52,2025-08-12 19:22:04
PMS5003,PM10,4.52,2025-08-12 19:22:04
PMS5003,UM03,675.14,2025-08-12 19:22:04
PMS5003,UM05,194.55,2025-08-12 19:22:04
PMS5003,UM1,27.34,2025-08-12 19:22:04
PMS5003,UM25,0.68,2025-08-12 19:22:04
PMS5003,UM5,0.0,2025-08-12 19:22:04
PMS5003,UM10,0.0,2025-08-12 19:22:04
SCD30,TEMP,28.74,2025-08-12 19:22:14
SCD30,HUM,68.73,2025-08-12 19:22:14
SCD30,CO2,1896.42,2025-08-12 19:22:14
ENVIRO,TEMP,28.67,2025-08-12 19:22:17
ENVIRO,HUM,63.12,2025-08-12 19:22:17
ENVIRO,PRES,1004.92,2025-08-12 19:22:17
ENVIRO,LLUM,0.0,2025-08-12 19:22:17
DHT22,TEMP,27.55,2025-08-12 19:22:40
DHT22,HUM,74.8,2025-08-12 19:22:40
SCD30,TEMP,28.74,2025-08-12 19:23:15
SCD30,HUM,68.7,2025-08-12 19:23:15
SCD30,CO2,1891.58,2025-08-12 19:23:15
ENVIRO,TEMP,27.79,2025-08-12 19:23:18
ENVIRO,HUM,63.11,2025-08-12 19:23:18
ENVIRO,PRES,1004.95,2025-08-12 19:23:18
ENVIRO,LLUM,0.0,2025-08-12 19:23:18
DHT22,TEMP,27.55,2025-08-12 19:23:41
DHT22,HUM,74.8,2025-08-12 19:23:41
PMS5003,PM1,3.55,2025-08-12 19:23:45
PMS5003,PM25,4.75,2025-08-12 19:23:45
PMS5003,PM10,4.75,2025-08-12 19:23:45
PMS5003,UM03,628.98,2025-08-12 19:23:45
PMS5003,UM05,178.7,2025-08-12 19:23:45
PMS5003,UM1,34.5,2025-08-12 19:23:45
PMS5003,UM25,0.05,2025-08-12 19:23:45
PMS5003,UM5,0.0,2025-08-12 19:23:45
PMS5003,UM10,0.0,2025-08-12 19:23:45
SCD30,TEMP,28.76,2025-08-12 19:24:16
SCD30,HUM,68.7,2025-08-12 19:24:16
SCD30,CO2,1887.45,2025-08-12 19:24:16
ENVIRO,TEMP,28.67,2025-08-12 19:24:19
ENVIRO,HUM,63.1,2025-08-12 19:24:19
ENVIRO,PRES,1005.02,2025-08-12 19:24:19
ENVIRO,LLUM,0.0,2025-08-12 19:24:19
DHT22,TEMP,27.45,2025-08-12 19:24:42
DHT22,HUM,74.8,2025-08-12 19:24:42
SCD30,TEMP,28.76,2025-08-12 19:25:17
SCD30,HUM,68.74,2025-08-12 19:25:17
SCD30,CO2,1887.25,2025-08-12 19:25:17
ENVIRO,TEMP,28.26,2025-08-12 19:25:20
ENVIRO,HUM,63.08,2025-08-12 19:25:20
ENVIRO,PRES,1005.0,2025-08-12 19:25:20
ENVIRO,LLUM,0.0,2025-08-12 19:25:20
PMS5003,PM1,3.11,2025-08-12 19:25:27
PMS5003,PM25,4.77,2025-08-12 19:25:27
PMS5003,PM10,4.95,2025-08-12 19:25:27
PMS5003,UM03,621.27,2025-08-12 19:25:27
PMS5003,UM05,191.39,2025-08-12 19:25:27
PMS5003,UM1,38.11,2025-08-12 19:25:27
PMS5003,UM25,0.98,2025-08-12 19:25:27
PMS5003,UM5,0.45,2025-08-12 19:25:27
PMS5003,UM10,0.45,2025-08-12 19:25:27
DHT22,TEMP,27.45,2025-08-12 19:25:44
DHT22,HUM,74.8,2025-08-12 19:25:44
SCD30,TEMP,28.74,2025-08-12 19:26:18
SCD30,HUM,68.73,2025-08-12 19:26:18
SCD30,CO2,1886.89,2025-08-12 19:26:18
ENVIRO,TEMP,28.46,2025-08-12 19:26:21
ENVIRO,HUM,63.08,2025-08-12 19:26:21
ENVIRO,PRES,1005.03,2025-08-12 19:26:21
ENVIRO,LLUM,0.0,2025-08-12 19:26:21
DHT22,TEMP,27.45,2025-08-12 19:26:45
DHT22,HUM,74.8,2025-08-12 19:26:45
PMS5003,PM1,3.23,2025-08-12 19:27:09
PMS5003,PM25,5.34,2025-08-12 19:27:09
PMS5003,PM10,5.45,2025-08-12 19:27:09
PMS5003,UM03,726.27,2025-08-12 19:27:09
PMS5003,UM05,209.73,2025-08-12 19:27:09
PMS5003,UM1,37.68,2025-08-12 19:27:09
PMS5003,UM25,0.61,2025-08-12 19:27:09
PMS5003,UM5,0.0,2025-08-12 19:27:09
PMS5003,UM10,0.0,2025-08-12 19:27:09
SCD30,TEMP,28.76,2025-08-12 19:27:19
SCD30,HUM,68.7,2025-08-12 19:27:19
SCD30,CO2,1883.8,2025-08-12 19:27:19
ENVIRO,TEMP,28.44,2025-08-12 19:27:22
ENVIRO,HUM,63.08,2025-08-12 19:27:22
ENVIRO,PRES,1004.98,2025-08-12 19:27:22
ENVIRO,LLUM,0.0,2025-08-12 19:27:22
DHT22,TEMP,27.45,2025-08-12 19:27:46
DHT22,HUM,74.8,2025-08-12 19:27:46
SCD30,TEMP,28.76,2025-08-12 19:28:20
SCD30,HUM,68.62,2025-08-12 19:28:20
SCD30,CO2,1880.83,2025-08-12 19:28:20
ENVIRO,TEMP,27.99,2025-08-12 19:28:23
ENVIRO,HUM,63.09,2025-08-12 19:28:23
ENVIRO,PRES,1004.98,2025-08-12 19:28:23
ENVIRO,LLUM,0.0,2025-08-12 19:28:23
DHT22,TEMP,27.45,2025-08-12 19:28:48
DHT22,HUM,74.8,2025-08-12 19:28:48
PMS5003,PM1,3.07,2025-08-12 19:28:50
PMS5003,PM25,5.2,2025-08-12 19:28:50
PMS5003,PM10,6.07,2025-08-12 19:28:50
PMS5003,UM03,594.89,2025-08-12 19:28:50
PMS5003,UM05,192.68,2025-08-12 19:28:50
PMS5003,UM1,42.89,2025-08-12 19:28:50
PMS5003,UM25,1.73,2025-08-12 19:28:50
PMS5003,UM5,0.59,2025-08-12 19:28:50
PMS5003,UM10,0.59,2025-08-12 19:28:50
SCD30,TEMP,28.72,2025-08-12 19:29:21
SCD30,HUM,68.7,2025-08-12 19:29:21
SCD30,CO2,1880.26,2025-08-12 19:29:21
ENVIRO,TEMP,28.67,2025-08-12 19:29:24
ENVIRO,HUM,63.06,2025-08-12 19:29:24
ENVIRO,PRES,1005.0,2025-08-12 19:29:24
ENVIRO,LLUM,0.0,2025-08-12 19:29:24
DHT22,TEMP,27.45,2025-08-12 19:29:49
DHT22,HUM,74.8,2025-08-12 19:29:49
SCD30,TEMP,28.74,2025-08-12 19:30:22
SCD30,HUM,68.62,2025-08-12 19:30:22
SCD30,CO2,1875.55,2025-08-12 19:30:22
ENVIRO,TEMP,28.46,2025-08-12 19:30:25
ENVIRO,HUM,63.04,2025-08-12 19:30:25
ENVIRO,PRES,1004.99,2025-08-12 19:30:25
ENVIRO,LLUM,0.0,2025-08-12 19:30:25
PMS5003,PM1,2.64,2025-08-12 19:30:32
PMS5003,PM25,3.8,2025-08-12 19:30:32
PMS5003,PM10,4.16,2025-08-12 19:30:32
PMS5003,UM03,612.14,2025-08-12 19:30:32
PMS5003,UM05,175.57,2025-08-12 19:30:32
PMS5003,UM1,28.75,2025-08-12 19:30:32
PMS5003,UM25,0.89,2025-08-12 19:30:32
PMS5003,UM5,0.3,2025-08-12 19:30:32
PMS5003,UM10,0.0,2025-08-12 19:30:32
DHT22,TEMP,27.45,2025-08-12 19:30:50
DHT22,HUM,74.8,2025-08-12 19:30:50
SCD30,TEMP,28.73,2025-08-12 19:31:23
SCD30,HUM,68.58,2025-08-12 19:31:23
SCD30,CO2,1875.67,2025-08-12 19:31:23
ENVIRO,TEMP,29.1,2025-08-12 19:31:26
ENVIRO,HUM,63.04,2025-08-12 19:31:26
ENVIRO,PRES,1004.96,2025-08-12 19:31:26
ENVIRO,LLUM,0.0,2025-08-12 19:31:26
DHT22,TEMP,27.55,2025-08-12 19:31:51
DHT22,HUM,74.8,2025-08-12 19:31:51
PMS5003,PM1,2.41,2025-08-12 19:32:14
PMS5003,PM25,4.36,2025-08-12 19:32:14
PMS5003,PM10,4.84,2025-08-12 19:32:14
PMS5003,UM03,511.98,2025-08-12 19:32:14
PMS5003,UM05,166.91,2025-08-12 19:32:14
PMS5003,UM1,27.84,2025-08-12 19:32:14
PMS5003,UM25,1.68,2025-08-12 19:32:14
PMS5003,UM5,0.5,2025-08-12 19:32:14
PMS5003,UM10,0.5,2025-08-12 19:32:14
SCD30,TEMP,28.73,2025-08-12 19:32:24
SCD30,HUM,68.6,2025-08-12 19:32:24
SCD30,CO2,1871.76,2025-08-12 19:32:24
ENVIRO,TEMP,28.86,2025-08-12 19:32:27
ENVIRO,HUM,63.05,2025-08-12 19:32:27
ENVIRO,PRES,1004.92,2025-08-12 19:32:27
ENVIRO,LLUM,0.0,2025-08-12 19:32:27
DHT22,TEMP,27.55,2025-08-12 19:32:53
DHT22,HUM,74.8,2025-08-12 19:32:53
SCD30,TEMP,28.76,2025-08-12 19:33:26
SCD30,HUM,68.6,2025-08-12 19:33:26
SCD30,CO2,1873.07,2025-08-12 19:33:26
ENVIRO,TEMP,28.65,2025-08-12 19:33:28
ENVIRO,HUM,63.03,2025-08-12 19:33:28
ENVIRO,PRES,1004.92,2025-08-12 19:33:28
ENVIRO,LLUM,0.0,2025-08-12 19:33:28
DHT22,TEMP,27.55,2025-08-12 19:33:54
DHT22,HUM,74.7,2025-08-12 19:33:54
PMS5003,PM1,3.16,2025-08-12 19:33:55
PMS5003,PM25,4.34,2025-08-12 19:33:55
PMS5003,PM10,5.05,2025-08-12 19:33:55
PMS5003,UM03,691.7,2025-08-12 19:33:55
PMS5003,UM05,187.05,2025-08-12 19:33:55
PMS5003,UM1,30.2,2025-08-12 19:33:55
PMS5003,UM25,0.93,2025-08-12 19:33:55
PMS5003,UM5,0.93,2025-08-12 19:33:55
PMS5003,UM10,0.0,2025-08-12 19:33:55
SCD30,TEMP,28.72,2025-08-12 19:34:27
SCD30,HUM,68.62,2025-08-12 19:34:27
SCD30,CO2,1866.67,2025-08-12 19:34:27
ENVIRO,TEMP,28.66,2025-08-12 19:34:30
ENVIRO,HUM,63.03,2025-08-12 19:34:30
ENVIRO,PRES,1004.85,2025-08-12 19:34:30
ENVIRO,LLUM,0.0,2025-08-12 19:34:30
DHT22,TEMP,27.55,2025-08-12 19:34:55
DHT22,HUM,74.7,2025-08-12 19:34:55
SCD30,TEMP,28.73,2025-08-12 19:35:28
SCD30,HUM,68.66,2025-08-12 19:35:28
SCD30,CO2,1861.19,2025-08-12 19:35:28
ENVIRO,TEMP,28.24,2025-08-12 19:35:31
ENVIRO,HUM,63.0,2025-08-12 19:35:31
ENVIRO,PRES,1004.89,2025-08-12 19:35:31
ENVIRO,LLUM,0.0,2025-08-12 19:35:31
PMS5003,PM1,3.3,2025-08-12 19:35:37
PMS5003,PM25,4.64,2025-08-12 19:35:37
PMS5003,PM10,4.73,2025-08-12 19:35:37
PMS5003,UM03,663.34,2025-08-12 19:35:37
PMS5003,UM05,191.25,2025-08-12 19:35:37
PMS5003,UM1,30.64,2025-08-12 19:35:37
PMS5003,UM25,0.66,2025-08-12 19:35:37
PMS5003,UM5,0.18,2025-08-12 19:35:37
PMS5003,UM10,0.0,2025-08-12 19:35:37
DHT22,TEMP,27.55,2025-08-12 19:35:56
DHT22,HUM,74.7,2025-08-12 19:35:56
SCD30,TEMP,28.72,2025-08-12 19:36:29
SCD30,HUM,68.66,2025-08-12 19:36:29
SCD30,CO2,1856.06,2025-08-12 19:36:29
ENVIRO,TEMP,28.88,2025-08-12 19:36:32
ENVIRO,HUM,62.99,2025-08-12 19:36:32
ENVIRO,PRES,1004.85,2025-08-12 19:36:32
ENVIRO,LLUM,0.0,2025-08-12 19:36:32
DHT22,TEMP,27.55,2025-08-12 19:36:58
DHT22,HUM,74.7,2025-08-12 19:36:58
PMS5003,PM1,3.32,2025-08-12 19:37:19
PMS5003,PM25,4.8,2025-08-12 19:37:19
PMS5003,PM10,5.0,2025-08-12 19:37:19
PMS5003,UM03,666.75,2025-08-12 19:37:19
PMS5003,UM05,189.18,2025-08-12 19:37:19
PMS5003,UM1,33.18,2025-08-12 19:37:19
PMS5003,UM25,0.27,2025-08-12 19:37:19
PMS5003,UM5,0.27,2025-08-12 19:37:19
PMS5003,UM10,0.0,2025-08-12 19:37:19
SCD30,TEMP,28.7,2025-08-12 19:37:30
SCD30,HUM,68.56,2025-08-12 19:37:30
SCD30,CO2,1849.94,2025-08-12 19:37:30
ENVIRO,TEMP,28.45,2025-08-12 19:37:33
ENVIRO,HUM,62.98,2025-08-12 19:37:33
ENVIRO,PRES,1004.84,2025-08-12 19:37:33
ENVIRO,LLUM,0.0,2025-08-12 19:37:33
DHT22,TEMP,27.55,2025-08-12 19:37:59
DHT22,HUM,74.6,2025-08-12 19:37:59
SCD30,TEMP,28.72,2025-08-12 19:38:31
SCD30,HUM,68.66,2025-08-12 19:38:31
SCD30,CO2,1845.04,2025-08-12 19:38:31
ENVIRO,TEMP,28.42,2025-08-12 19:38:34
ENVIRO,HUM,62.99,2025-08-12 19:38:34
ENVIRO,PRES,1004.87,2025-08-12 19:38:34
ENVIRO,LLUM,0.0,2025-08-12 19:38:34
DHT22,TEMP,27.55,2025-08-12 19:39:00
DHT22,HUM,74.6,2025-08-12 19:39:00
PMS5003,PM1,3.39,2025-08-12 19:39:00
PMS5003,PM25,5.07,2025-08-12 19:39:00
PMS5003,PM10,5.14,2025-08-12 19:39:00
PMS5003,UM03,670.36,2025-08-12 19:39:00
PMS5003,UM05,193.59,2025-08-12 19:39:00
PMS5003,UM1,40.27,2025-08-12 19:39:00
PMS5003,UM25,0.61,2025-08-12 19:39:00
PMS5003,UM5,0.0,2025-08-12 19:39:00
PMS5003,UM10,0.0,2025-08-12 19:39:00
SCD30,TEMP,28.69,2025-08-12 19:39:32
SCD30,HUM,68.64,2025-08-12 19:39:32
SCD30,CO2,1837.17,2025-08-12 19:39:32
ENVIRO,TEMP,28.21,2025-08-12 19:39:35
ENVIRO,HUM,62.99,2025-08-12 19:39:35
ENVIRO,PRES,1004.87,2025-08-12 19:39:35
ENVIRO,LLUM,0.0,2025-08-12 19:39:35
DHT22,TEMP,27.55,2025-08-12 19:40:01
DHT22,HUM,74.6,2025-08-12 19:40:01
SCD30,TEMP,28.69,2025-08-12 19:40:33
SCD30,HUM,68.54,2025-08-12 19:40:33
SCD30,CO2,1835.1,2025-08-12 19:40:33
ENVIRO,TEMP,28.65,2025-08-12 19:40:36
ENVIRO,HUM,62.98,2025-08-12 19:40:36
ENVIRO,PRES,1004.89,2025-08-12 19:40:36
